0.66942350;6.6942E-04
0.66948310;6.6948E-04
0.66948310;6.6948E-04
0.66954270;6.6954E-04
0.66954270;6.6954E-04
0.66954270;6.6954E-04
0.66954270;6.6954E-04
0.66954270;6.6954E-04
0.66954270;6.6954E-04
0.66954270;6.6954E-04
0.66954270;6.6954E-04
0.66954270;6.6954E-04
0.66960230;6.6960E-04
0.66960230;6.6960E-04
0.66960230;6.6960E-04
0.66966190;6.6966E-04
0.66966190;6.6966E-04
0.66966190;6.6966E-04
0.66966190;6.6966E-04
0.66966190;6.6966E-04
0.66966190;6.6966E-04
0.66966190;6.6966E-04
0.66966190;6.6966E-04
0.66966190;6.6966E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66972150;6.6972E-04
0.66978110;6.6978E-04
0.66978110;6.6978E-04
0.66978110;6.6978E-04
0.66978110;6.6978E-04
0.66978110;6.6978E-04
0.66978110;6.6978E-04
0.66978110;6.6978E-04
0.66978110;6.6978E-04
0.66978110;6.6978E-04
0.66978110;6.6978E-04
0.66978110;6.6978E-04
0.66978110;6.6978E-04
0.66978110;6.6978E-04
0.66978110;6.6978E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66984070;6.6984E-04
0.66990030;6.6990E-04
0.66990030;6.6990E-04
0.66990030;6.6990E-04
0.66990030;6.6990E-04
0.66990030;6.6990E-04
0.66990030;6.6990E-04
0.66990030;6.6990E-04
0.66990030;6.6990E-04
0.66990030;6.6990E-04
0.66990030;6.6990E-04
0.66990030;6.6990E-04
0.66990030;6.6990E-04
0.66990030;6.6990E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.66995990;6.6996E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67001950;6.7002E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67007910;6.7008E-04
0.67013870;6.7014E-04
0.67013870;6.7014E-04
0.67013870;6.7014E-04
0.67013870;6.7014E-04
0.67013870;6.7014E-04
0.67013870;6.7014E-04
0.67013870;6.7014E-04
0.67013870;6.7014E-04
0.67013870;6.7014E-04
0.67013870;6.7014E-04
0.67013870;6.7014E-04
0.67013870;6.7014E-04
0.67013870;6.7014E-04
0.67013870;6.7014E-04
0.67013870;6.7014E-04
0.67013870;6.7014E-04
0.67019840;6.7020E-04
0.67019840;6.7020E-04
0.67019840;6.7020E-04
0.67019840;6.7020E-04
0.67019840;6.7020E-04
0.67025800;6.7026E-04
0.67025800;6.7026E-04
0.67025800;6.7026E-04
0.67025800;6.7026E-04
0.67025800;6.7026E-04
0.67025800;6.7026E-04
0.67025800;6.7026E-04
0.67025800;6.7026E-04
0.67025800;6.7026E-04
0.67025800;6.7026E-04
0.67025800;6.7026E-04
0.67031760;6.7032E-04
0.67031760;6.7032E-04
0.67031760;6.7032E-04
0.67031760;6.7032E-04
0.67031760;6.7032E-04
0.67037720;6.7038E-04
0.67043680;6.7044E-04
0.67043680;6.7044E-04
0.67043680;6.7044E-04
